ID,State,ParliamentCode,Parliament,Malay,Chinese,Indian,Registered,Total,Turnout,Year,Coalition,Party,Candidate,SpoilerPAS,Winner,Votes,VoteShare,Majority,Margin,ChangeMalay,ChangeChinese,ChangeRegistered,ChangeTotal,ChangeTurnout,ChangeWinner,ChangeMajority,ChangeMargin,ChangeVoteShare,Parties,Rank,WastedVotes
98,Selangor,P98,Gombak,0.74,0.13,0.11,123290,105394,0.8548462973477168,2013,IND,IND,Said Nazar Bin Abu Baker,0,0,474,0.00449740971971839,-54353,-0.5157124694005352,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,474
98,Selangor,P98,Gombak,0.74,0.13,0.11,123290,105394,0.8548462973477168,2013,Pakatan,PKR,Mohamed Azmin Bin Ali,0,1,54827,0.5202098791202535,4734,0.04491716796022544,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19695.666666666664
98,Selangor,P98,Gombak,0.77,0.11,0.11,141112,119042,0.8435994103974148,2018,Pakatan,PKR,Mohamad Azmin Bin Ali,1,1,75113,0.6309789822079602,48721,0.40927571781388083,0.030000000000000027,-0.020000000000000004,17822,13648,-0.01124688695030196,0,43987,0.3643585498536554,0.11076910308770671,3,1,35432.333333333336
98,Selangor,P98,Gombak,0.77,0.11,0.11,141112,119042,0.8435994103974148,2018,PAS,PAS,Khairil Nizam Bin Khirudin,1,0,17537,0.14731775339796038,-57576,-0.48366122880999984,0.030000000000000027,-0.020000000000000004,17822,13648,-0.01124688695030196,NA,NA,NA,NA,3,3,17537
99,Selangor,P99,Ampang,0.55,0.34,0.1,83135,70660,0.8499428640163589,2013,BN,UMNO,Rozaidah Binti Talib,0,0,28691,0.4060430229266912,-13278,-0.1879139541466176,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,28691
99,Selangor,P99,Ampang,0.56,0.35,0.09,91737,76550,0.8344506578588792,2018,BN,MCA,Leong Kim Soon,1,0,12351,0.16134552580013065,-41956,-0.5480862181580666,0.010000000000000009,0.009999999999999953,8602,5890,-0.015492206157479704,0,-28678,-0.360172264011449,-0.24469749712656055,4,2,12351
99,Selangor,P99,Ampang,0.55,0.34,0.1,83135,70660,0.8499428640163589,2013,Pakatan,PKR,Zuraida Binti Kamaruddin,0,1,41969,0.5939569770733089,13278,0.1879139541466176,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6639
99,Selangor,P99,Ampang,0.56,0.35,0.09,91737,76550,0.8344506578588792,2018,Pakatan,PKR,Zuraidah Binti Kamaruddin,1,1,54307,0.7094317439581973,41956,0.5480862181580666,0.010000000000000009,0.009999999999999953,8602,5890,-0.015492206157479704,0,28678,0.360172264011449,0.11547476688488845,4,1,35169.5
99,Selangor,P99,Ampang,0.56,0.35,0.09,91737,76550,0.8344506578588792,2018,PAS,PAS,Nurul Islam Mohamed Yusoff,1,0,9598,0.12538210320052254,-44709,-0.5840496407576747,0.010000000000000009,0.009999999999999953,8602,5890,-0.015492206157479704,NA,NA,NA,NA,4,3,9598
99,Selangor,P99,Ampang,0.56,0.35,0.09,91737,76550,0.8344506578588792,2018,PRM,PRM,Tan Hua Meng,1,0,294,0.0038406270411495756,-54013,-0.7055911169170477,0.010000000000000009,0.009999999999999953,8602,5890,-0.015492206157479704,NA,NA,NA,NA,4,4,294
100,Selangor,P100,Pandan,0.46,0.46,0.07,101319,85774,0.8465736929894689,2018,BEBAS,BEBAS,Mohd Khairul Azam Bin Abdul Aziz,1,0,73,8.510737519528062e-4,-64660,-0.7538414904283349,0.020000000000000018,-0.019999999999999962,17462,13722,-0.012650939420467022,NA,NA,NA,NA,5,5,73
100,Selangor,P100,Pandan,0.44,0.48,0.07,83857,72052,0.859224632409936,2013,BN,MCA,Lim Chin Yee,0,0,21454,0.29775717537334145,-26729,-0.37096818964081496,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,21454
100,Selangor,P100,Pandan,0.46,0.46,0.07,101319,85774,0.8465736929894689,2018,BN,MCA,Leong Kok Wee,1,0,12190,0.14211765803157134,-52543,-0.6125749061487163,0.020000000000000018,-0.019999999999999962,17462,13722,-0.012650939420467022,0,-25814,-0.2416067165079014,-0.15563951734177012,5,2,12190
100,Selangor,P100,Pandan,0.44,0.48,0.07,83857,72052,0.859224632409936,2013,IND,IND,Tan Yew Leng,0,0,2415,0.03351745961250208,-45768,-0.6352079054016544,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2415
100,Selangor,P100,Pandan,0.44,0.48,0.07,83857,72052,0.859224632409936,2013,Pakatan,PKR,Mohd Rafizi Bin Ramli,0,1,48183,0.6687253650141565,26729,0.37096818964081496,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,24165.666666666668
100,Selangor,P100,Pandan,0.46,0.46,0.07,101319,85774,0.8465736929894689,2018,Pakatan,PKR,Wan Azizah Binti Wan Ismail,1,1,64733,0.7546925641802877,52543,0.6125749061487163,0.020000000000000018,-0.019999999999999962,17462,13722,-0.012650939420467022,0,25814,0.2416067165079014,0.08596719916613127,5,1,47578.2
100,Selangor,P100,Pandan,0.46,0.46,0.07,101319,85774,0.8465736929894689,2018,PAS,PAS,Mohamed Sukri Bin Omar,1,0,8336,0.0971856273462821,-56397,-0.6575069368340056,0.020000000000000018,-0.019999999999999962,17462,13722,-0.012650939420467022,NA,NA,NA,NA,5,3,8336
100,Selangor,P100,Pandan,0.46,0.46,0.07,101319,85774,0.8465736929894689,2018,PRM,PRM,Lee Ying Ha,1,0,442,0.005153076689906032,-64291,-0.7495394874903817,0.020000000000000018,-0.019999999999999962,17462,13722,-0.012650939420467022,NA,NA,NA,NA,5,4,442
101,Selangor,P101,Hulu Langat,0.53,0.34,0.11,127347,110987,0.8715321130454585,2013,BN,UMNO,Adzhaliza Binti Mohd Nor,0,0,46860,0.4222116103687819,-17267,-0.15557677926243615,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,46860
101,Selangor,P101,Hulu Langat,0.66,0.22,0.1,102363,88247,0.8620986098492619,2018,BN,UMNO,Azman Ahmad,1,0,23580,0.26720455086291883,-25424,-0.2881004453409181,0.13,-0.12000000000000002,-24984,-22740,-0.009433503196196624,0,-8157,-0.13252366607848196,-0.15500705950586308,3,2,23580
101,Selangor,P101,Hulu Langat,0.53,0.34,0.11,127347,110987,0.8715321130454585,2013,Pakatan,PAS,Che Rosli Bin Che Mat,0,1,64127,0.577788389631218,17267,0.15557677926243615,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8633.5
101,Selangor,P101,Hulu Langat,0.66,0.22,0.1,102363,88247,0.8620986098492619,2018,Pakatan,AMANAH,Hasanuddin Bin Mohd Yunus,1,1,49004,0.555304996203837,25424,0.2881004453409181,0.13,-0.12000000000000002,-24984,-22740,-0.009433503196196624,0,8157,0.13252366607848196,-0.022483393427381038,3,1,19588.333333333332
101,Selangor,P101,Hulu Langat,0.66,0.22,0.1,102363,88247,0.8620986098492619,2018,PAS,PAS,Che Rosli Bin Che Mat,1,0,15663,0.1774904529332442,-33341,-0.3778145432705928,0.13,-0.12000000000000002,-24984,-22740,-0.009433503196196624,NA,NA,NA,NA,3,3,15663
102,Selangor,P102,Bangi,0.39,0.49,0.11,133139,116270,0.8732978315895418,2013,BN,MCA,Yap Pian Hon,0,0,37032,0.31850004300335427,-42206,-0.36299991399329146,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,37032
102,Selangor,P102,Bangi,0.49,0.39,0.11,178790,156327,0.8743609821578388,2018,BN,MCA,Liew Yuen Keong,1,0,19766,0.12644009032348857,-82791,-0.5296014124239574,0.09999999999999998,-0.09999999999999998,45651,40057,0.0010631505682969777,0,-40585,-0.16660149843066596,-0.1920599526798657,4,3,19766
102,Selangor,P102,Bangi,0.39,0.49,0.11,133139,116270,0.8732978315895418,2013,Pakatan,DAP,Ong Kian Ming,0,1,79238,0.6814999569966458,42206,0.36299991399329146,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,21103
102,Selangor,P102,Bangi,0.49,0.39,0.11,178790,156327,0.8743609821578388,2018,Pakatan,DAP,Ong Kian Ming,1,1,102557,0.6560415027474461,68768,0.43989841805958024,0.09999999999999998,-0.09999999999999998,45651,40057,0.0010631505682969777,0,26562,0.07689850406628879,-0.02545845424919968,4,1,63475.25
102,Selangor,P102,Bangi,0.49,0.39,0.11,178790,156327,0.8743609821578388,2018,PAS,PAS,Mohd Shafie Bin Ngah,1,0,33789,0.21614308468786583,-68768,-0.43989841805958024,0.09999999999999998,-0.09999999999999998,45651,40057,0.0010631505682969777,NA,NA,NA,NA,4,2,33789
102,Selangor,P102,Bangi,0.49,0.39,0.11,178790,156327,0.8743609821578388,2018,PRM,PRM,Wan Jinn Woei,1,0,215,0.001375322241199537,-102342,-0.6546661805062465,0.09999999999999998,-0.09999999999999998,45651,40057,0.0010631505682969777,NA,NA,NA,NA,4,4,215
103,Selangor,P103,Puchong,0.39,0.44,0.16,107010,93074,0.8697691804504252,2013,BN,GERAKAN,A Kohilan Pillay A/L G Appu,0,0,30136,0.323785375077895,-32802,-0.35242924984421,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,30136
103,Selangor,P103,Puchong,0.37,0.52,0.1,96437,83478,0.8656221159928243,2018,BN,GERAKAN,Ang Chin Tat,1,0,12794,0.15326193727688733,-47635,-0.5706293873835022,-0.020000000000000018,0.08000000000000002,-10573,-9596,-0.004147064457600824,0,-14833,-0.21820013753929224,-0.17052343780100768,3,2,12794
103,Selangor,P103,Puchong,0.39,0.44,0.16,107010,93074,0.8697691804504252,2013,Pakatan,DAP,Gobind Singh Deo,0,1,62938,0.676214624922105,32802,0.35242924984421,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,16401
103,Selangor,P103,Puchong,0.37,0.52,0.1,96437,83478,0.8656221159928243,2018,Pakatan,DAP,Gobind Singh Deo,1,1,60429,0.7238913246603895,47635,0.5706293873835022,-0.020000000000000018,0.08000000000000002,-10573,-9596,-0.004147064457600824,0,14833,0.21820013753929224,0.04767669973828448,3,1,32603
103,Selangor,P103,Puchong,0.37,0.52,0.1,96437,83478,0.8656221159928243,2018,PAS,PAS,Mohd Rosharizan Mohd Rozlan,1,0,10255,0.12284673806272312,-50174,-0.6010445865976665,-0.020000000000000018,0.08000000000000002,-10573,-9596,-0.004147064457600824,NA,NA,NA,NA,3,3,10255
104,Selangor,P104,Subang,0.27,0.57,0.15,146422,125705,0.8585116990616164,2018,BEBAS,BEBAS,Toh Sin Wah,0,0,173,0.001376238017580844,-104257,-0.8293783063521737,-0.10999999999999999,0.14999999999999997,45186,40589,0.017743592854338353,NA,NA,NA,NA,4,4,173
104,Selangor,P104,Subang,0.38,0.42,0.18,101236,85116,0.840768106207278,2013,BN,MCA,Loh Seng Kok,0,0,27963,0.3285281263217256,-28827,-0.3386789792753419,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,27963
104,Selangor,P104,Subang,0.27,0.57,0.15,146422,125705,0.8585116990616164,2018,BN,MCA,Tan Seong Lim,0,0,12077,0.09607414184002228,-92353,-0.7346804025297323,-0.10999999999999999,0.14999999999999997,45186,40589,0.017743592854338353,0,-63526,-0.3960014232543904,-0.23245398448170335,4,2,12077
104,Selangor,P104,Subang,0.27,0.57,0.15,146422,125705,0.8585116990616164,2018,IKATAN,IKATAN,Mohd Shahir Bin Mohd Adnan,0,0,9025,0.0717950757726423,-95405,-0.7589594685971123,-0.10999999999999999,0.14999999999999997,45186,40589,0.017743592854338353,NA,NA,NA,NA,4,3,9025
104,Selangor,P104,Subang,0.38,0.42,0.18,101236,85116,0.840768106207278,2013,IND,IND,Toh Sin Wah,0,0,363,0.004264768081206824,-56427,-0.6629423375158607,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,363
104,Selangor,P104,Subang,0.38,0.42,0.18,101236,85116,0.840768106207278,2013,Pakatan,PKR,Wong Chen,0,1,56790,0.6672071055970675,28827,0.3386789792753419,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,28418
104,Selangor,P104,Subang,0.27,0.57,0.15,146422,125705,0.8585116990616164,2018,Pakatan,PKR,Wong Chen,0,1,104430,0.8307545443697546,92353,0.7346804025297323,-0.10999999999999999,0.14999999999999997,45186,40589,0.017743592854338353,0,63526,0.3960014232543904,0.16354743877268707,4,1,73003.75
105,Selangor,P105,Petaling Jaya,0.4,0.42,0.17,79558,64355,0.8089067095703764,2013,BN,MCA,Sheah Kok Fah,0,0,21846,0.33946080335638257,-19216,-0.29859373786030613,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,21846
105,Selangor,P105,Petaling Jaya,0.47,0.32,0.19,140920,115279,0.8180456996877661,2018,BN,MCA,Chew Hian Tat,1,0,21847,0.18951413527181882,-57137,-0.4956410100712185,0.06999999999999995,-0.09999999999999998,61362,50924,0.009138990117389723,0,-37921,-0.1970472722109124,-0.14994666808456375,3,2,21847
105,Selangor,P105,Petaling Jaya,0.4,0.42,0.17,79558,64355,0.8089067095703764,2013,IND,IND,Ibrahim Bin Khatib,0,0,1447,0.022484655426928755,-39615,-0.6155698857897599,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1447
105,Selangor,P105,Petaling Jaya,0.4,0.42,0.17,79558,64355,0.8089067095703764,2013,Pakatan,PKR,Hee Loy Sian,0,1,41062,0.6380545412166887,19216,0.29859373786030613,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,19610.333333333332
105,Selangor,P105,Petaling Jaya,0.47,0.32,0.19,140920,115279,0.8180456996877661,2018,Pakatan,PKR,Maria Chin Binti Abdullah,1,1,78984,0.6851551453430373,57137,0.4956410100712185,0.06999999999999995,-0.09999999999999998,61362,50924,0.009138990117389723,0,37921,0.1970472722109124,0.047100604126348644,3,1,40557.666666666664
105,Selangor,P105,Petaling Jaya,0.47,0.32,0.19,140920,115279,0.8180456996877661,2018,PAS,PAS,Noraini Binti Hussin,1,0,14448,0.12533071938514387,-64536,-0.5598244259578935,0.06999999999999995,-0.09999999999999998,61362,50924,0.009138990117389723,NA,NA,NA,NA,3,3,14448
106,Selangor,P106,Damansara,0.14,0.77,0.07,85401,70142,0.8213252772215782,2013,BN,MCA,Chew Hoong Ling,0,0,12735,0.18156026346554133,-44672,-0.6368794730689173,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,12735
106,Selangor,P106,Damansara,0.2,0.69,0.09,164322,136280,0.8293472572144935,2018,BN,MCA,Ho Kwok Xheng,0,0,14380,0.10551805107132374,-106903,-0.7844364543586734,0.06,-0.08000000000000007,78921,66138,0.008021979992915318,0,-62231,-0.14755698128975603,-0.07604221239421759,3,2,14380
106,Selangor,P106,Damansara,0.14,0.77,0.07,85401,70142,0.8213252772215782,2013,Pakatan,DAP,Pua Kiam Wee,0,1,57407,0.8184397365344587,44672,0.6368794730689173,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,22336
106,Selangor,P106,Damansara,0.2,0.69,0.09,164322,136280,0.8293472572144935,2018,Pakatan,DAP,Pua Kiam Wee,0,1,121283,0.8899545054299971,106903,0.7844364543586734,0.06,-0.08000000000000007,78921,66138,0.008021979992915318,0,62231,0.14755698128975603,0.07151476889553843,3,1,75856.33333333334
106,Selangor,P106,Damansara,0.2,0.69,0.09,164322,136280,0.8293472572144935,2018,PRM,PRM,Wong Mun Kheong,0,0,617,0.00452744349867919,-120666,-0.8854270619313179,0.06,-0.08000000000000007,78921,66138,0.008021979992915318,NA,NA,NA,NA,3,3,617
107,Selangor,P107,Sungai Buloh,0.48,0.38,0.13,128543,110949,0.8631275137502625,2013,BERJASA,BERJASA,Mohamad Bin Ismail,0,0,4454,0.04014457092898539,-61814,-0.5571388656049175,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4454
107,Selangor,P107,Sungai Buloh,0.48,0.38,0.13,128543,110949,0.8631275137502625,2013,BN,MIC,Pakas Rao A/L Applanaidoo,0,0,39549,0.35646107671092125,-26719,-0.24082235982298172,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,39549
107,Selangor,P107,Sungai Buloh,0.66,0.22,0.11,90707,77951,0.8593713825834831,2018,BN,MIC,Pakas Rao A/L Applanaidoo,1,0,16681,0.2139934061140973,-26950,-0.3457300098780003,0.18000000000000005,-0.16,-37836,-32998,-0.0037561311667794195,0,-231,-0.10490765005501856,-0.14246767059682394,4,3,16681
107,Selangor,P107,Sungai Buloh,0.48,0.38,0.13,128543,110949,0.8631275137502625,2013,IND,IND,Nazaruddin Bin Mohamed Ferdoos,0,0,460,0.004146049085615913,-65808,-0.593137387448287,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,460
107,Selangor,P107,Sungai Buloh,0.48,0.38,0.13,128543,110949,0.8631275137502625,2013,IND,IND,Edros Bin Abdullah,0,0,218,0.001964866740574498,-66050,-0.5953185697933284,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,218
107,Selangor,P107,Sungai Buloh,0.48,0.38,0.13,128543,110949,0.8631275137502625,2013,Pakatan,PKR,Sivarasa A/L K Rasiah,0,1,66268,0.5972834365339029,26719,0.24082235982298172,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,44078.2
107,Selangor,P107,Sungai Buloh,0.66,0.22,0.11,90707,77951,0.8593713825834831,2018,Pakatan,PKR,Sivarasa A/L Rasiah,1,1,43631,0.5597234159920976,26634,0.34167618119074805,0.18000000000000005,-0.16,-37836,-32998,-0.0037561311667794195,0,-85,0.10085382136776633,-0.037560020541805295,4,1,24143.25
107,Selangor,P107,Sungai Buloh,0.66,0.22,0.11,90707,77951,0.8593713825834831,2018,PAS,PAS,Nuridah Binti Mohd Salleh,1,0,16997,0.21804723480134958,-26634,-0.34167618119074805,0.18000000000000005,-0.16,-37836,-32998,-0.0037561311667794195,NA,NA,NA,NA,4,2,16997
107,Selangor,P107,Sungai Buloh,0.66,0.22,0.11,90707,77951,0.8593713825834831,2018,PSM,PSM,Zainurizzaman Bin Moharam,1,0,642,0.008235943092455516,-42989,-0.5514874728996421,0.18000000000000005,-0.16,-37836,-32998,-0.0037561311667794195,NA,NA,NA,NA,4,4,642
108,Selangor,P108,Shah Alam,0.69,0.15,0.14,99957,87079,0.8711646007783347,2013,BN,BN,Zulkifli Bin Noordin,0,0,38070,0.4371892189850595,-10939,-0.12562156202988092,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,38070
108,Selangor,P108,Shah Alam,0.76,0.11,0.13,107316,93243,0.8688639159118864,2018,BN,UMNO,Azhari Bin Saari,1,0,22100,0.2370151110539129,-33849,-0.36301920787619446,0.07000000000000006,-0.039999999999999994,7359,6164,-0.0023006848664482993,0,-22910,-0.23739764584631354,-0.20017410793114662,3,2,22100
108,Selangor,P108,Shah Alam,0.69,0.15,0.14,99957,87079,0.8711646007783347,2013,Pakatan,PAS,Khalid Bin Abd Samad,0,1,49009,0.5628107810149404,10939,0.12562156202988092,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5469.5
108,Selangor,P108,Shah Alam,0.76,0.11,0.13,107316,93243,0.8688639159118864,2018,Pakatan,AMANAH,Khalid Bin Abd Samad,1,1,55949,0.6000343189301074,33849,0.36301920787619446,0.07000000000000006,-0.039999999999999994,7359,6164,-0.0023006848664482993,0,22910,0.23739764584631354,0.03722353791516697,3,1,24868
108,Selangor,P108,Shah Alam,0.76,0.11,0.13,107316,93243,0.8688639159118864,2018,PAS,PAS,Moh Zuhdi Bin Marsuki,1,0,15194,0.16295057001597976,-40755,-0.4370837489141276,0.07000000000000006,-0.039999999999999994,7359,6164,-0.0023006848664482993,NA,NA,NA,NA,3,3,15194
109,Selangor,P109,Kapar,0.51,0.34,0.14,144159,124330,0.8624504886965088,2013,BERJASA,BERJASA,Mohd Pathan Bin Hussin,0,0,6289,0.05058312555296389,-63560,-0.5112201399501327,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6289
109,Selangor,P109,Kapar,0.51,0.34,0.14,144159,124330,0.8624504886965088,2013,BN,MIC,Sakthivel A/L Alagappan,0,0,46059,0.3704576530201882,-23790,-0.19134561248290838,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,46059
109,Selangor,P109,Kapar,0.71,0.15,0.14,124983,106093,0.8488594448845043,2018,BN,MIC,Mohana A/P Muniandy Raman,1,0,26412,0.24895139170350541,-21319,-0.20094633953229712,0.19999999999999996,-0.19000000000000003,-19176,-18237,-0.013591043812004489,0,2471,-0.009600727049388746,-0.12150626131668277,4,3,26412
109,Selangor,P109,Kapar,0.51,0.34,0.14,144159,124330,0.8624504886965088,2013,IND,IND,Norhamzah Bin Suratman,0,0,1067,0.008581999517413336,-68782,-0.5532212659856832,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1067
109,Selangor,P109,Kapar,0.51,0.34,0.14,144159,124330,0.8624504886965088,2013,IND,IND,Mohd Nazri Bin Abdul Aziz,0,0,835,0.006715997747928899,-69014,-0.5550872677551677,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,835
109,Selangor,P109,Kapar,0.51,0.34,0.14,144159,124330,0.8624504886965088,2013,IND,IND,Palaya A/L Rengaiah,0,0,231,0.0018579586584090725,-69618,-0.5599453068446876,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,231
109,Selangor,P109,Kapar,0.51,0.34,0.14,144159,124330,0.8624504886965088,2013,Pakatan,PKR,G Manivannan A/L Gowindasamy,0,1,69849,0.5618032655030966,23790,0.19134561248290838,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,49127.33333333333
109,Selangor,P109,Kapar,0.71,0.15,0.14,124983,106093,0.8488594448845043,2018,Pakatan,PKR,Abdullah Sani Bin Abdul Hamid,1,1,47731,0.44989773123580257,16306,0.1536953427653097,0.19999999999999996,-0.19000000000000003,-19176,-18237,-0.013591043812004489,0,-7484,-0.03765026971759869,-0.111905534267294,4,1,21207.75
109,Selangor,P109,Kapar,0.71,0.15,0.14,124983,106093,0.8488594448845043,2018,PAS,PAS,Abdul Rani Bin Osman,1,0,31425,0.29620238847049285,-16306,-0.1536953427653097,0.19999999999999996,-0.19000000000000003,-19176,-18237,-0.013591043812004489,NA,NA,NA,NA,4,2,31425
109,Selangor,P109,Kapar,0.71,0.15,0.14,124983,106093,0.8488594448845043,2018,PRM,PRM,S Manikavasagam A/L Sundaram,1,0,525,0.004948488590199165,-47206,-0.44494924264560337,0.19999999999999996,-0.19000000000000003,-19176,-18237,-0.013591043812004489,NA,NA,NA,NA,4,4,525
110,Selangor,P110,Klang,0.27,0.55,0.17,149348,127074,0.8508583978359269,2018,BEBAS,BEBAS,Puvananderan A/L Ganasamoorthy,1,0,120,9.443316492752255e-4,-98159,-0.7724554196767238,-0.04999999999999999,0.09000000000000002,52275,44321,-0.001623754770874175,NA,NA,NA,NA,4,4,120
110,Selangor,P110,Klang,0.32,0.46,0.2,97073,82753,0.852482152606801,2013,BN,MCA,Teh Kim Poo,0,0,29034,0.35085132865273766,-24685,-0.2982973426945247,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,29034
110,Selangor,P110,Klang,0.27,0.55,0.17,149348,127074,0.8508583978359269,2018,BN,MCA,Ching Eu Boon,1,0,19506,0.1535011095896879,-78773,-0.6198986417363112,-0.04999999999999999,0.09000000000000002,52275,44321,-0.001623754770874175,0,-54088,-0.32160129904178647,-0.19735021906304975,4,2,19506
110,Selangor,P110,Klang,0.32,0.46,0.2,97073,82753,0.852482152606801,2013,Pakatan,DAP,Charles Anthony A/L R Santiago,0,1,53719,0.6491486713472623,24685,0.2982973426945247,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,12342.5
110,Selangor,P110,Klang,0.27,0.55,0.17,149348,127074,0.8508583978359269,2018,Pakatan,DAP,Charles Anthony A/L R Santiago,1,1,98279,0.773399751325999,78773,0.6198986417363112,-0.04999999999999999,0.09000000000000002,52275,44321,-0.001623754770874175,0,54088,0.32160129904178647,0.12425107997873674,4,1,66510.5
110,Selangor,P110,Klang,0.27,0.55,0.17,149348,127074,0.8508583978359269,2018,PAS,PAS,Khairul Shah Bin Abdullah,1,0,9169,0.07215480743503785,-89110,-0.7012449438909611,-0.04999999999999999,0.09000000000000002,52275,44321,-0.001623754770874175,NA,NA,NA,NA,4,3,9169
111,Selangor,P111,Kota Raja,0.44,0.25,0.29,105909,91461,0.8635809987819733,2013,BN,MIC,Murugesan A/L Sinnandavar,0,0,29711,0.3248488426761133,-29395,-0.32139381813013196,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,29711
111,Selangor,P111,Kota Raja,0.44,0.28,0.28,149021,128126,0.8597848625361526,2018,BN,MIC,V Gunalan A/L Velu,1,0,17874,0.1395033014376473,-72823,-0.5683701980862589,0,0.030000000000000027,43112,36665,-0.003796136245820647,0,-43428,-0.24697637995612692,-0.185345541238466,3,3,17874
111,Selangor,P111,Kota Raja,0.44,0.25,0.29,105909,91461,0.8635809987819733,2013,IND,IND,Uthayakumar A/L Ponnusamy,0,0,2364,0.025847082362974384,-56742,-0.6203955784432709,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2364
111,Selangor,P111,Kota Raja,0.44,0.25,0.29,105909,91461,0.8635809987819733,2013,IND,IND,Azman Bin Idrus,0,0,280,0.0030614141546670168,-58826,-0.6431812466515783,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,280
111,Selangor,P111,Kota Raja,0.44,0.25,0.29,105909,91461,0.8635809987819733,2013,Pakatan,PAS,Siti Mariah Binti Mahmud,0,1,59106,0.6462426608062453,29395,0.32139381813013196,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,36240.75
111,Selangor,P111,Kota Raja,0.44,0.28,0.28,149021,128126,0.8597848625361526,2018,Pakatan,AMANAH,Mohamad Bin Sabu,1,1,90697,0.7078734995239061,71142,0.5552503004854596,0,0.030000000000000027,43112,36665,-0.003796136245820647,0,41747,0.2338564823553277,0.06163083871766084,3,1,47988.333333333336
111,Selangor,P111,Kota Raja,0.44,0.28,0.28,149021,128126,0.8597848625361526,2018,PAS,PAS,Mohamed Diah Bin Baharun,1,0,19555,0.15262319903844654,-71142,-0.5552503004854596,0,0.030000000000000027,43112,36665,-0.003796136245820647,NA,NA,NA,NA,3,2,19555
112,Selangor,P112,Kuala Langat,0.52,0.26,0.17,88474,77034,0.8706964758008002,2013,BN,UMNO,Sharuddin Bin Omar,0,0,35625,0.4624581353687982,-5358,-0.06955370355946724,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,35625
112,Selangor,P112,Kuala Langat,0.57,0.24,0.16,102406,88097,0.8602718590707575,2018,BN,UMNO,Shahril Sufian Bin Hamdan,1,0,26127,0.29657082534025,-17112,-0.19424043951553402,0.04999999999999993,-0.020000000000000018,13932,11063,-0.01042461673004269,0,-11754,-0.12468673595606677,-0.16588731002854823,3,2,26127
112,Selangor,P112,Kuala Langat,0.52,0.26,0.17,88474,77034,0.8706964758008002,2013,IND,IND,Kottappan A/L Suppaiah,0,0,426,0.005530025702936365,-40557,-0.526481813225329,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,426
112,Selangor,P112,Kuala Langat,0.52,0.26,0.17,88474,77034,0.8706964758008002,2013,Pakatan,PKR,Abdullah Sani Bin Abdul Hamid,0,1,40983,0.5320118389282654,5358,0.06955370355946724,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15305
112,Selangor,P112,Kuala Langat,0.57,0.24,0.16,102406,88097,0.8602718590707575,2018,Pakatan,PKR,Xavier Jayakumar A/L Arulanandam,1,1,43239,0.49081126485578397,17112,0.19424043951553402,0.04999999999999993,-0.020000000000000018,13932,11063,-0.01042461673004269,0,11754,0.12468673595606677,-0.041200574072481455,3,1,13873.333333333332
