ID,Year,State,Parliament,ParliamentCode,Registered,Malay,Chinese,Indian,Party,Candidate,Votes
90,2013,PH,Bera,P90,50997,0.59,0.32,0.04,IND,Mohd Wali Bin Alang Ahamad,670
91,2018,PH,Rompin,P91,61918,0.88,0.02,0.01,UMNO,Hasan Bin Ariffin,26628
91,2018,PH,Rompin,P91,61918,0.88,0.02,0.01,PAS,M Shahrul Nizam Bin Abdul Haliff,15233
91,2018,PH,Rompin,P91,61918,0.88,0.02,0.01,PKR,Sitarunisha Binti Ab Kadir,7876
91,2013,PH,Rompin,P91,53596,0.87,0.02,0.01,UMNO,Jamaludin Bin Jarjis,30040
91,2013,PH,Rompin,P91,53596,0.87,0.02,0.01,PAS,Nuridah Binti Mohd Salleh,14926
92,2018,SL,Sabak Bernam,P92,40863,0.83,0.12,0.05,UMNO,Mohd Fasiah Bin Mohd Fakeh,12862
92,2018,SL,Sabak Bernam,P92,40863,0.83,0.12,0.05,BERSATU,Warno Bin Dogol,11188
92,2018,SL,Sabak Bernam,P92,40863,0.83,0.12,0.05,PAS,Muhammad Labib Bin Abdul Jalil,9300
92,2013,SL,Sabak Bernam,P92,37318,0.81,0.13,0.05,UMNO,Mohd Fasiah Bin Mohd Fakeh,16387
92,2013,SL,Sabak Bernam,P92,37318,0.81,0.13,0.05,PKR,Abdul Aziz Bin Bari,14743
93,2018,SL,Sungai Besar,P93,48739,0.69,0.29,0.02,BERSATU,Muslimin Bin Yahaya,17350
93,2018,SL,Sungai Besar,P93,48739,0.69,0.29,0.02,UMNO,Budiman Bin Mohd Zohdi,16636
93,2018,SL,Sungai Besar,P93,48739,0.69,0.29,0.02,PAS,Muhammad Salleh Bin Mohd Husin,7220
93,2013,SL,Sungai Besar,P93,42837,0.66,0.31,0.02,UMNO,Noriah Binti Kasnon,18695
93,2013,SL,Sungai Besar,P93,42837,0.66,0.31,0.02,PAS,Mohamed Salleh Bin M Husin,18296
94,2018,SL,Hulu Selangor,P94,100990,0.61,0.21,0.16,PKR,Leow Hsiad Hui,40783
94,2018,SL,Hulu Selangor,P94,100990,0.61,0.21,0.16,MIC,P Kamalanathan A/L P Panchanathan,27392
94,2018,SL,Hulu Selangor,P94,100990,0.61,0.21,0.16,PAS,Wan Mat Bin Sulaiman,16620
94,2018,SL,Hulu Selangor,P94,100990,0.61,0.21,0.16,BEBAS,Kumar A/L Ss Paramasivam,426
94,2013,SL,Hulu Selangor,P94,85697,0.56,0.23,0.18,MIC,Pkamalanathan A/L Ppanchanathan,37403
94,2013,SL,Hulu Selangor,P94,85697,0.56,0.23,0.18,PKR,Khalid Bin Jaafar,33989
94,2013,SL,Hulu Selangor,P94,85697,0.56,0.23,0.18,IND,Radzali Bin Mokhtar,1105
94,2013,SL,Hulu Selangor,P94,85697,0.56,0.23,0.18,IND,Santhara Kumar A/L Ramanaidu,999
95,2018,SL,Tanjong Karang,P95,47198,0.75,0.16,0.09,UMNO,Noh Bin Omar,17596
95,2018,SL,Tanjong Karang,P95,47198,0.75,0.16,0.09,BERSATU,Zulkafperi Bin Hanapi,15626
95,2018,SL,Tanjong Karang,P95,47198,0.75,0.16,0.09,PAS,Nor Az Azlan Bin Ahmad,7276
95,2013,SL,Tanjong Karang,P95,42333,0.72,0.17,0.1,UMNO,Noh Bin Omar,20548
95,2013,SL,Tanjong Karang,P95,42333,0.72,0.17,0.1,PAS,Mohamad Rashdi Bin Deraman,16154
95,2013,SL,Tanjong Karang,P95,42333,0.72,0.17,0.1,IND,Masrun Bin Tamsi,340
96,2018,SL,Kuala Selangor,P96,69397,0.66,0.13,0.21,AMANAH,Dzulkefly Bin Ahmad,29842
96,2018,SL,Kuala Selangor,P96,69397,0.66,0.13,0.21,UMNO,Irmohizam Bin Ibrahim,21344
96,2018,SL,Kuala Selangor,P96,69397,0.66,0.13,0.21,PAS,Mohd Fakaruddin Bin Ismail,8535
96,2013,SL,Kuala Selangor,P96,62298,0.64,0.13,0.22,UMNO,Irmohizam Bin Ibrahim,27500
96,2013,SL,Kuala Selangor,P96,62298,0.64,0.13,0.22,PAS,Dzulkefly Bin Ahmad,27040
97,2018,SL,Selayang,P97,116176,0.53,0.29,0.18,PKR,William Leong Jee Keen,60158
97,2018,SL,Selayang,P97,116176,0.53,0.29,0.18,MCA,Kang Meng Fuat,19501
97,2018,SL,Selayang,P97,116176,0.53,0.29,0.18,PAS,Hashim Bin Abdul Karim,18343
97,2013,SL,Selayang,P97,105895,0.45,0.36,0.17,PKR,William Leong Jee Keen,52287
97,2013,SL,Selayang,P97,105895,0.45,0.36,0.17,MCA,Lim Siang Chai,34441
97,2013,SL,Selayang,P97,105895,0.45,0.36,0.17,BERJASA,Haji Mohd Hazizi Bin Ab Rahman,4152
98,2018,SL,Gombak,P98,141112,0.77,0.11,0.11,PKR,Mohamad Azmin Bin Ali,75113
98,2018,SL,Gombak,P98,141112,0.77,0.11,0.11,UMNO,Abdul Rahim Bin Pandak Kamaruddin,26392
98,2018,SL,Gombak,P98,141112,0.77,0.11,0.11,PAS,Khairil Nizam Bin Khirudin,17537
98,2013,SL,Gombak,P98,123290,0.74,0.13,0.11,PKR,Mohamed Azmin Bin Ali,54827
98,2013,SL,Gombak,P98,123290,0.74,0.13,0.11,UMNO,Raman Bin Ismail,50093
98,2013,SL,Gombak,P98,123290,0.74,0.13,0.11,IND,Said Nazar Bin Abu Baker,474
99,2018,SL,Ampang,P99,91737,0.56,0.35,0.09,PKR,Zuraidah Binti Kamaruddin,54307
99,2018,SL,Ampang,P99,91737,0.56,0.35,0.09,MCA,Leong Kim Soon,12351
99,2018,SL,Ampang,P99,91737,0.56,0.35,0.09,PAS,Nurul Islam Mohamed Yusoff,9598
99,2018,SL,Ampang,P99,91737,0.56,0.35,0.09,PRM,Tan Hua Meng,294
99,2013,SL,Ampang,P99,83135,0.55,0.34,0.1,PKR,Zuraida Binti Kamaruddin,41969
99,2013,SL,Ampang,P99,83135,0.55,0.34,0.1,UMNO,Rozaidah Binti Talib,28691
100,2018,SL,Pandan,P100,101319,0.46,0.46,0.07,PKR,Wan Azizah Binti Wan Ismail,64733
100,2018,SL,Pandan,P100,101319,0.46,0.46,0.07,MCA,Leong Kok Wee,12190
100,2018,SL,Pandan,P100,101319,0.46,0.46,0.07,PAS,Mohamed Sukri Bin Omar,8336
100,2018,SL,Pandan,P100,101319,0.46,0.46,0.07,PRM,Lee Ying Ha,442
100,2018,SL,Pandan,P100,101319,0.46,0.46,0.07,BEBAS,Mohd Khairul Azam Bin Abdul Aziz,73
100,2013,SL,Pandan,P100,83857,0.44,0.48,0.07,PKR,Mohd Rafizi Bin Ramli,48183
100,2013,SL,Pandan,P100,83857,0.44,0.48,0.07,MCA,Lim Chin Yee,21454
100,2013,SL,Pandan,P100,83857,0.44,0.48,0.07,IND,Tan Yew Leng,2415
101,2018,SL,Hulu Langat,P101,102363,0.66,0.22,0.1,AMANAH,Hasanuddin Bin Mohd Yunus,49004
101,2018,SL,Hulu Langat,P101,102363,0.66,0.22,0.1,UMNO,Azman Ahmad,23580
101,2018,SL,Hulu Langat,P101,102363,0.66,0.22,0.1,PAS,Che Rosli Bin Che Mat,15663
101,2013,SL,Hulu Langat,P101,127347,0.53,0.34,0.11,PAS,Che Rosli Bin Che Mat,64127
101,2013,SL,Hulu Langat,P101,127347,0.53,0.34,0.11,UMNO,Adzhaliza Binti Mohd Nor,46860
102,2018,SL,Bangi,P102,178790,0.49,0.39,0.11,DAP,Ong Kian Ming,102557
102,2018,SL,Bangi,P102,178790,0.49,0.39,0.11,PAS,Mohd Shafie Bin Ngah,33789
102,2018,SL,Bangi,P102,178790,0.49,0.39,0.11,MCA,Liew Yuen Keong,19766
102,2018,SL,Bangi,P102,178790,0.49,0.39,0.11,PRM,Wan Jinn Woei,215
102,2013,SL,Bangi,P102,133139,0.39,0.49,0.11,DAP,Ong Kian Ming,79238
102,2013,SL,Bangi,P102,133139,0.39,0.49,0.11,MCA,Yap Pian Hon,37032
103,2018,SL,Puchong,P103,96437,0.37,0.52,0.1,DAP,Gobind Singh Deo,60429
103,2018,SL,Puchong,P103,96437,0.37,0.52,0.1,GERAKAN,Ang Chin Tat,12794
103,2018,SL,Puchong,P103,96437,0.37,0.52,0.1,PAS,Mohd Rosharizan Mohd Rozlan,10255
103,2013,SL,Puchong,P103,107010,0.39,0.44,0.16,DAP,Gobind Singh Deo,62938
103,2013,SL,Puchong,P103,107010,0.39,0.44,0.16,GERAKAN,A Kohilan Pillay A/L G Appu,30136
104,2018,SL,Subang,P104,146422,0.27,0.57,0.15,PKR,Wong Chen,104430
104,2018,SL,Subang,P104,146422,0.27,0.57,0.15,MCA,Tan Seong Lim,12077
104,2018,SL,Subang,P104,146422,0.27,0.57,0.15,IKATAN,Mohd Shahir Bin Mohd Adnan,9025
104,2018,SL,Subang,P104,146422,0.27,0.57,0.15,BEBAS,Toh Sin Wah,173
104,2013,SL,Subang,P104,101236,0.38,0.42,0.18,PKR,Wong Chen,56790
104,2013,SL,Subang,P104,101236,0.38,0.42,0.18,MCA,Loh Seng Kok,27963
104,2013,SL,Subang,P104,101236,0.38,0.42,0.18,IND,Toh Sin Wah,363
105,2018,SL,Petaling Jaya,P105,140920,0.47,0.32,0.19,PKR,Maria Chin Binti Abdullah,78984
105,2018,SL,Petaling Jaya,P105,140920,0.47,0.32,0.19,MCA,Chew Hian Tat,21847
105,2018,SL,Petaling Jaya,P105,140920,0.47,0.32,0.19,PAS,Noraini Binti Hussin,14448
105,2013,SL,Petaling Jaya,P105,79558,0.4,0.42,0.17,PKR,Hee Loy Sian,41062
105,2013,SL,Petaling Jaya,P105,79558,0.4,0.42,0.17,MCA,Sheah Kok Fah,21846
105,2013,SL,Petaling Jaya,P105,79558,0.4,0.42,0.17,IND,Ibrahim Bin Khatib,1447
106,2018,SL,Damansara,P106,164322,0.2,0.69,0.09,DAP,Pua Kiam Wee,121283
106,2018,SL,Damansara,P106,164322,0.2,0.69,0.09,MCA,Ho Kwok Xheng,14380
106,2018,SL,Damansara,P106,164322,0.2,0.69,0.09,PRM,Wong Mun Kheong,617
106,2013,SL,Damansara,P106,85401,0.14,0.77,0.07,DAP,Pua Kiam Wee,57407
106,2013,SL,Damansara,P106,85401,0.14,0.77,0.07,MCA,Chew Hoong Ling,12735
107,2018,SL,Sungai Buloh,P107,90707,0.66,0.22,0.11,PKR,Sivarasa A/L Rasiah,43631
107,2018,SL,Sungai Buloh,P107,90707,0.66,0.22,0.11,PAS,Nuridah Binti Mohd Salleh,16997
107,2018,SL,Sungai Buloh,P107,90707,0.66,0.22,0.11,MIC,Pakas Rao A/L Applanaidoo,16681
107,2018,SL,Sungai Buloh,P107,90707,0.66,0.22,0.11,PSM,Zainurizzaman Bin Moharam,642
107,2013,SL,Sungai Buloh,P107,128543,0.48,0.38,0.13,PKR,Sivarasa A/L K Rasiah,66268
107,2013,SL,Sungai Buloh,P107,128543,0.48,0.38,0.13,MIC,Pakas Rao A/L Applanaidoo,39549
107,2013,SL,Sungai Buloh,P107,128543,0.48,0.38,0.13,BERJASA,Mohamad Bin Ismail,4454
107,2013,SL,Sungai Buloh,P107,128543,0.48,0.38,0.13,IND,Nazaruddin Bin Mohamed Ferdoos,460
107,2013,SL,Sungai Buloh,P107,128543,0.48,0.38,0.13,IND,Edros Bin Abdullah,218
108,2018,SL,Shah Alam,P108,107316,0.76,0.11,0.13,AMANAH,Khalid Bin Abd Samad,55949
108,2018,SL,Shah Alam,P108,107316,0.76,0.11,0.13,UMNO,Azhari Bin Saari,22100
108,2018,SL,Shah Alam,P108,107316,0.76,0.11,0.13,PAS,Moh Zuhdi Bin Marsuki,15194
108,2013,SL,Shah Alam,P108,99957,0.69,0.15,0.14,PAS,Khalid Bin Abd Samad,49009
108,2013,SL,Shah Alam,P108,99957,0.69,0.15,0.14,BN,Zulkifli Bin Noordin,38070
109,2018,SL,Kapar,P109,124983,0.71,0.15,0.14,PKR,Abdullah Sani Bin Abdul Hamid,47731
109,2018,SL,Kapar,P109,124983,0.71,0.15,0.14,PAS,Abdul Rani Bin Osman,31425
109,2018,SL,Kapar,P109,124983,0.71,0.15,0.14,MIC,Mohana A/P Muniandy Raman,26412
109,2018,SL,Kapar,P109,124983,0.71,0.15,0.14,PRM,S Manikavasagam A/L Sundaram,525
109,2013,SL,Kapar,P109,144159,0.51,0.34,0.14,PKR,G Manivannan A/L Gowindasamy,69849
109,2013,SL,Kapar,P109,144159,0.51,0.34,0.14,MIC,Sakthivel A/L Alagappan,46059
109,2013,SL,Kapar,P109,144159,0.51,0.34,0.14,BERJASA,Mohd Pathan Bin Hussin,6289
109,2013,SL,Kapar,P109,144159,0.51,0.34,0.14,IND,Norhamzah Bin Suratman,1067
109,2013,SL,Kapar,P109,144159,0.51,0.34,0.14,IND,Mohd Nazri Bin Abdul Aziz,835
109,2013,SL,Kapar,P109,144159,0.51,0.34,0.14,IND,Palaya A/L Rengaiah,231
110,2018,SL,Klang,P110,149348,0.27,0.55,0.17,DAP,Charles Anthony A/L R Santiago,98279
110,2018,SL,Klang,P110,149348,0.27,0.55,0.17,MCA,Ching Eu Boon,19506
110,2018,SL,Klang,P110,149348,0.27,0.55,0.17,PAS,Khairul Shah Bin Abdullah,9169
110,2018,SL,Klang,P110,149348,0.27,0.55,0.17,BEBAS,Puvananderan A/L Ganasamoorthy,120
110,2013,SL,Klang,P110,97073,0.32,0.46,0.2,DAP,Charles Anthony A/L R Santiago,53719
110,2013,SL,Klang,P110,97073,0.32,0.46,0.2,MCA,Teh Kim Poo,29034
111,2018,SL,Kota Raja,P111,149021,0.44,0.28,0.28,AMANAH,Mohamad Bin Sabu,90697
111,2018,SL,Kota Raja,P111,149021,0.44,0.28,0.28,PAS,Mohamed Diah Bin Baharun,19555
111,2018,SL,Kota Raja,P111,149021,0.44,0.28,0.28,MIC,V Gunalan A/L Velu,17874
111,2013,SL,Kota Raja,P111,105909,0.44,0.25,0.29,PAS,Siti Mariah Binti Mahmud,59106
111,2013,SL,Kota Raja,P111,105909,0.44,0.25,0.29,MIC,Murugesan A/L Sinnandavar,29711
111,2013,SL,Kota Raja,P111,105909,0.44,0.25,0.29,IND,Uthayakumar A/L Ponnusamy,2364
111,2013,SL,Kota Raja,P111,105909,0.44,0.25,0.29,IND,Azman Bin Idrus,280
112,2018,SL,Kuala Langat,P112,102406,0.57,0.24,0.16,PKR,Xavier Jayakumar A/L Arulanandam,43239
112,2018,SL,Kuala Langat,P112,102406,0.57,0.24,0.16,UMNO,Shahril Sufian Bin Hamdan,26127
112,2018,SL,Kuala Langat,P112,102406,0.57,0.24,0.16,PAS,Yahya Bin Baba,18731
112,2013,SL,Kuala Langat,P112,88474,0.52,0.26,0.17,PKR,Abdullah Sani Bin Abdul Hamid,40983
112,2013,SL,Kuala Langat,P112,88474,0.52,0.26,0.17,UMNO,Sharuddin Bin Omar,35625
112,2013,SL,Kuala Langat,P112,88474,0.52,0.26,0.17,IND,Kottappan A/L Suppaiah,426
113,2018,SL,Sepang,P113,104508,0.63,0.2,0.14,AMANAH,Mohamed Hanipa Bin Maidin,46740
113,2018,SL,Sepang,P113,104508,0.63,0.2,0.14,UMNO,Marsum Paing,28035
113,2018,SL,Sepang,P113,104508,0.63,0.2,0.14,PAS,Sabirin Bin Marsono,15882
113,2013,SL,Sepang,P113,84362,0.57,0.22,0.16,PAS,Mohamed Hanipa Bin Maidin,36774
113,2013,SL,Sepang,P113,84362,0.57,0.22,0.16,UMNO,Mohd Zin Bin Mohamed,35670
113,2013,SL,Sepang,P113,84362,0.57,0.22,0.16,IND,Suhaimi Bin Mohd Ghazali,963
113,2013,SL,Sepang,P113,84362,0.57,0.22,0.16,IND,Hanapiah Bin Mohamad,318
114,2018,WP,Kepong,P114,72696,0.05,0.89,0.06,DAP,Lim Lip Eng,56516
114,2018,WP,Kepong,P114,72696,0.05,0.89,0.06,GERAKAN,Ong Siang Liang,4888
114,2013,WP,Kepong,P114,68035,0.04,0.89,0.06,DAP,Tan Seng Giaw @ Tan Chun Tin,47837
114,2013,WP,Kepong,P114,68035,0.04,0.89,0.06,PPP,Chandrakumanan A/L Arumugam,7530
114,2013,WP,Kepong,P114,68035,0.04,0.89,0.06,IND,Yee Poh Ping,2757
115,2018,WP,Batu,P115,76328,0.43,0.38,0.17,BEBAS,Prabakaran A/L M Parameswaran,38125
115,2018,WP,Batu,P115,76328,0.43,0.38,0.17,GERAKAN,Dominic Lau Hoe Chai,13687
115,2018,WP,Batu,P115,76328,0.43,0.38,0.17,PAS,Azhar Bin Yahya,10610
115,2018,WP,Batu,P115,76328,0.43,0.38,0.17,BEBAS,Vm Panjamothy A/L Muthusamy,383
115,2013,WP,Batu,P115,85402,0.44,0.38,0.16,PKR,Chua Tian Chang,41672
115,2013,WP,Batu,P115,85402,0.44,0.38,0.16,GERAKAN,Dominic Lau Hoe Chai,28388
115,2013,WP,Batu,P115,85402,0.44,0.38,0.16,BERJASA,Hashim Bin Abdul Karim,949
115,2013,WP,Batu,P115,85402,0.44,0.38,0.16,IND,Nazariah Binti Abbas,209
115,2013,WP,Batu,P115,85402,0.44,0.38,0.16,IND,Atan Bin Jasin,164
116,2018,WP,Wangsa Maju,P116,88482,0.61,0.3,0.08,PKR,Tan Yee Kew,42178
116,2018,WP,Wangsa Maju,P116,88482,0.61,0.3,0.08,MCA,Yew Teong Look,17940
116,2018,WP,Wangsa Maju,P116,88482,0.61,0.3,0.08,PAS,Razali Bin Tumirin,13490
116,2013,WP,Wangsa Maju,P116,67775,0.53,0.36,0.09,PKR,Tan Kee Kwong,31641
116,2013,WP,Wangsa Maju,P116,67775,0.53,0.36,0.09,UMNO,Mohd Shafei Bin Abdullah,26130
117,2018,WP,Segambut,P117,77956,0.28,0.59,0.12,PKR,Yeoh Tseow Suan,53124
117,2018,WP,Segambut,P117,77956,0.28,0.59,0.12,MYPPP,Loga Bala Mohan A/L Jaganathan,7422
117,2018,WP,Segambut,P117,77956,0.28,0.59,0.12,PAS,Mohd Solleh Bin Ab Razak,4181
117,2013,WP,Segambut,P117,75631,0.33,0.53,0.12,DAP,Lim Lip Eng,41383
117,2013,WP,Segambut,P117,75631,0.33,0.53,0.12,GERAKAN,Jayanthi Devi A/P Balaguru,22184
118,2018,WP,Setiawangsa,P118,72136,0.62,0.26,0.1,PKR,Nik Nazmi Bin Nik Ahmad,34471
118,2018,WP,Setiawangsa,P118,72136,0.62,0.26,0.1,UMNO,Zulhasnan Bin Rafique,20099
118,2018,WP,Setiawangsa,P118,72136,0.62,0.26,0.1,PAS,Ubaid Abd Akla,6282
118,2013,WP,Setiawangsa,P118,62309,0.56,0.3,0.11,UMNO,Ahmad Fauzi Bin Zahari,26809
118,2013,WP,Setiawangsa,P118,62309,0.56,0.3,0.11,PKR,Ibrahim Bin Yaacob,25419
119,2018,WP,Titiwangsa,P119,61598,0.72,0.17,0.09,BERSATU,Rina Binti Mohd Harun,23840
119,2018,WP,Titiwangsa,P119,61598,0.72,0.17,0.09,UMNO,Johari Bin Abdul Ghani,19701
119,2018,WP,Titiwangsa,P119,61598,0.72,0.17,0.09,PAS,Mohamad Noor Bin Mohamad,6845
119,2013,WP,Titiwangsa,P119,55282,0.68,0.2,0.1,UMNO,Johari Bin Abdul Ghani,23034
119,2013,WP,Titiwangsa,P119,55282,0.68,0.2,0.1,PAS,Ahmad Zamri Bin Asa'ad Khuzami,22168
120,2018,WP,Bukit Bintang,P120,69526,0.13,0.75,0.11,DAP,Fong Kui Lun,44516
120,2018,WP,Bukit Bintang,P120,69526,0.13,0.75,0.11,MCA,Tan Ean Ean,7256
120,2018,WP,Bukit Bintang,P120,69526,0.13,0.75,0.11,PFP,Khairul Husni Bin Othman,636
120,2013,WP,Bukit Bintang,P120,55721,0.14,0.73,0.11,DAP,Fong Kui Lun,30408
120,2013,WP,Bukit Bintang,P120,55721,0.14,0.73,0.11,MCA,Gan Joon Zin,11009
121,2018,WP,Lembah Pantai,P121,80346,0.63,0.19,0.16,PKR,Ahmad Fahmi Bin Mohamed Fadzil,33313
121,2018,WP,Lembah Pantai,P121,80346,0.63,0.19,0.16,UMNO,Raja Nong Chik Raja Zainal Abidin,27715
121,2018,WP,Lembah Pantai,P121,80346,0.63,0.19,0.16,PAS,Fauzi Abu Bakar,5277
121,2013,WP,Lembah Pantai,P121,72396,0.55,0.23,0.2,PKR,Nurul Izzah Binti Anwar,31008
121,2013,WP,Lembah Pantai,P121,72396,0.55,0.23,0.2,UMNO,Raja Nong Chik Bin Raja Zainal Abidin,29161
121,2013,WP,Lembah Pantai,P121,72396,0.55,0.23,0.2,IND,Rusli Bin Baba,167
122,2018,WP,Seputeh,P122,86256,0.09,0.82,0.08,DAP,Teresa Kok Suh Sim,63094
122,2018,WP,Seputeh,P122,86256,0.09,0.82,0.08,MCA,Chan Quin Er,7035
122,2013,WP,Seputeh,P122,85976,0.05,0.88,0.06,DAP,Teresa Kok Suh Sim,61500
122,2013,WP,Seputeh,P122,85976,0.05,0.88,0.06,MCA,Wong Siaw Ting,9948
123,2018,WP,Cheras,P123,78819,0.1,0.83,0.07,DAP,Tan Kok Wai,56671
123,2018,WP,Cheras,P123,78819,0.1,0.83,0.07,MCA,Heng Sinn Yee,7006
123,2013,WP,Cheras,P123,72551,0.1,0.82,0.07,DAP,Tan Kok Wai,48249
123,2013,WP,Cheras,P123,72551,0.1,0.82,0.07,MCA,Teoh Chee Hooi,10840
124,2018,WP,Bandar Tun Razak,P124,83650,0.61,0.29,0.08,PKR,Kamarudin Bin Jaffar,41126
124,2018,WP,Bandar Tun Razak,P124,83650,0.61,0.29,0.08,UMNO,Adnan Bin Seman @ Abdullah,21196
124,2018,WP,Bandar Tun Razak,P124,83650,0.61,0.29,0.08,PAS,Rosni Binti Adam,7884
124,2013,WP,Bandar Tun Razak,P124,90993,0.53,0.37,0.09,PKR,Abd Khalid Bin Ibrahim,44067
124,2013,WP,Bandar Tun Razak,P124,90993,0.53,0.37,0.09,MCA,Tan Kok Eng,32235
124,2013,WP,Bandar Tun Razak,P124,90993,0.53,0.37,0.09,IND,Mohamad Sukeri Bin Abdul Samat,793
124,2013,WP,Bandar Tun Razak,P124,90993,0.53,0.37,0.09,IND,Mokhtar Bin Salahudin,191
125,2018,WP,Putrajaya,P125,27306,0.95,0.01,0.03,UMNO,Tengku Adnan Tengku Mansur,12148
125,2018,WP,Putrajaya,P125,27306,0.95,0.01,0.03,BERSATU,Samsu Adabi Bin Mamat,8776
125,2018,WP,Putrajaya,P125,27306,0.95,0.01,0.03,PAS,Zainal Abidin Kidam,3634
125,2013,WP,Putrajaya,P125,15791,0.94,0.01,0.03,UMNO,Tengku Adnan Bin Tengku Mansor,9943
125,2013,WP,Putrajaya,P125,15791,0.94,0.01,0.03,PAS,Husam Bin Musa,4402
126,2018,NS,Jelebu,P126,48522,0.65,0.24,0.06,UMNO,Jalaluddin Bin Alias,19062
126,2018,NS,Jelebu,P126,48522,0.65,0.24,0.06,AMANAH,Mustafar Bin Ab Kadir,17017
126,2018,NS,Jelebu,P126,48522,0.65,0.24,0.06,PAS,Norman Bin Ipin,2878
126,2013,NS,Jelebu,P126,44937,0.63,0.26,0.06,UMNO,Zainudin Bin Ismail,22114
126,2013,NS,Jelebu,P126,44937,0.63,0.26,0.06,PAS,Raj Munni Binti Sabu,15013
127,2018,NS,Jempol,P127,72122,0.64,0.23,0.12,UMNO,Haji Mohd Salim Bin Sharif @ Mohd Sharif,26819
127,2018,NS,Jempol,P127,72122,0.64,0.23,0.12,BERSATU,Kamarulzaman Bin Kamdias,25188
127,2018,NS,Jempol,P127,72122,0.64,0.23,0.12,PAS,Mustaffa Bin Daharun,5267
127,2013,NS,Jempol,P127,65213,0.6,0.25,0.13,UMNO,Mohd Isa Bin Abdul Samad,31109
127,2013,NS,Jempol,P127,65213,0.6,0.25,0.13,PAS,Wan Aishah Binti Wan Ariffin,22495
128,2018,NS,Seremban,P128,110168,0.49,0.37,0.13,DAP,Loke Siew Fook,55503
128,2018,NS,Seremban,P128,110168,0.49,0.37,0.13,MCA,Chong Sin Woon,24809
128,2018,NS,Seremban,P128,110168,0.49,0.37,0.13,PAS,Shariffuddin Bin Ahmad,11506
128,2013,NS,Seremban,P128,102305,0.44,0.41,0.14,DAP,Loke Siew Fook,45628
128,2013,NS,Seremban,P128,102305,0.44,0.41,0.14,MCA,Yeow Chai Thiam,33075
128,2013,NS,Seremban,P128,102305,0.44,0.41,0.14,BERJASA,Abdul Halim Bin Abdullah,6866
128,2013,NS,Seremban,P128,102305,0.44,0.41,0.14,IND,John A/L Fernandez,221
128,2013,NS,Seremban,P128,102305,0.44,0.41,0.14,IND,Bujang Bin Abu,83
129,2018,NS,Kuala Pilah,P129,49801,0.77,0.16,0.05,BERSATU,Eddin Syazlee Bin Shith,18045
129,2018,NS,Kuala Pilah,P129,49801,0.77,0.16,0.05,UMNO,Hasan Bin Malek,17845
129,2018,NS,Kuala Pilah,P129,49801,0.77,0.16,0.05,PAS,Rafiei Bin Mustapha,4347
129,2013,NS,Kuala Pilah,P129,47671,0.76,0.17,0.05,UMNO,Hasan Bin Malek,24507
129,2013,NS,Kuala Pilah,P129,47671,0.76,0.17,0.05,PKR,Mohd Nazree Bin Mohd Yunus,14846
130,2018,NS,Rasah,P130,102838,0.3,0.48,0.21,DAP,Cha Kee Chin,61806
130,2018,NS,Rasah,P130,102838,0.3,0.48,0.21,MCA,Ng Kian Nam,14939
130,2018,NS,Rasah,P130,102838,0.3,0.48,0.21,PAS,Mohd Khairil Anuar Bin Mohd Wafa,8260
130,2018,NS,Rasah,P130,102838,0.3,0.48,0.21,PAP,David Dass Aseerpatham,302
130,2013,NS,Rasah,P130,88403,0.28,0.48,0.22,DAP,Teo Kok Seong,48964
130,2013,NS,Rasah,P130,88403,0.28,0.48,0.22,MCA,Teo Eng Kian,25479
131,2018,NS,Rembau,P131,88365,0.74,0.1,0.15,UMNO,Khairy Jamaluddin Bin Abu Bakar,36096
131,2018,NS,Rembau,P131,88365,0.74,0.1,0.15,PKR,Roseli Bin Abdul Gani,31732
131,2018,NS,Rembau,P131,88365,0.74,0.1,0.15,PAS,Mustafa Bin Dolah,6028
131,2013,NS,Rembau,P131,79661,0.7,0.12,0.16,UMNO,Khairy Jamaluddin Abu Bakar,43053
131,2013,NS,Rembau,P131,79661,0.7,0.12,0.16,PKR,Radzali Bin A Ghani,24696
131,2013,NS,Rembau,P131,79661,0.7,0.12,0.16,IND,Abdul Aziz Bin Hassan,325
132,2018,NS,Port Dickson,P132,75212,0.43,0.33,0.22,PKR,Danyal Balagopal Abdullah,36225
132,2018,NS,Port Dickson,P132,75212,0.43,0.33,0.22,MIC,Mogan A/L Velayatham,18515
132,2018,NS,Port Dickson,P132,75212,0.43,0.33,0.22,PAS,Mahfuz Bin Roslan,6594
132,2013,NS,Port Dickson,P132,70524,0.42,0.34,0.21,PKR,Kamarul Baharin Bin Abbas,29848
132,2013,NS,Port Dickson,P132,70524,0.42,0.34,0.21,MIC,Mogan A/L Velayatham,28269
132,2013,NS,Port Dickson,P132,70524,0.42,0.34,0.21,IND,Kamarudin Kumaravel Bin Abdullah,394
133,2018,NS,Tampin,P133,60765,0.63,0.24,0.12,AMANAH,Hasan Bahrom,22435
133,2018,NS,Tampin,P133,60765,0.63,0.24,0.12,UMNO,Shaziman Abu Mansor,21433
133,2018,NS,Tampin,P133,60765,0.63,0.24,0.12,PAS,Abdul Halim Bin Abu Bakar,4598
133,2013,NS,Tampin,P133,57268,0.61,0.24,0.13,UMNO,Shaziman Bin Abu Mansor,29390
133,2013,NS,Tampin,P133,57268,0.61,0.24,0.13,PAS,Abdul Razakek Bin Abdul Rahim,18228
